standard_num,level,standard_name,drafts_name,publish_date,status
NB/T 20005.36-2017,行业标准,压水堆核电厂用碳钢和低合金钢 第36部分：蒸汽发生器用24Mn钢棒,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2017-02-10,现行
NB/T 20005.37-2017,行业标准,压水堆核电厂用碳钢和低合金钢 第37部分：蒸汽发生器用17Mn锻件,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2017-02-10,现行
NB/T 20005.38-2017,行业标准,压水堆核电厂用碳钢和低合金钢 第38部分：安全壳机械贯穿件用15MnHR焊接钢管,"中国核电工程有限公司,上海核工程研究设计院,中广核工程有限公司",2017-04-01,现行
NB/T 20005.39-2018,行业标准,压水堆核电厂用碳钢和低合金钢 第39部分：安全壳机械贯穿件用15Mn锻件,"中国核电工程有限公司,上海核工程研究设计院,中广核工程有限公司",2018-03-22,现行
NB/T 20005.4-2012,行业标准,压水堆核电厂用碳钢和低合金钢 第4部分：主蒸汽系统、主给水流量控制系统、辅助给水系统和汽轮机旁路系统用锻、轧件,中国核电工程有限公司,2012-01-06,现行
NB/T 20005.40-2018,行业标准,压水堆核电厂用碳钢和低合金钢 第40部分：安全级设备用低合金钢板,"中国核电工程有限公司,上海核工程研究设计院,中广核工程有限公司",2018-03-22,现行
NB/T 20005.41-2018,行业标准,压水堆核电厂用碳钢和低合金钢 第41部分：安全级设备用低合金钢管,"中国核电工程有限公司,上海核工程研究设计院,中广核工程有限公司",2018-03-22,现行
NB/T 20005.5-2013,行业标准,压水堆核电厂用碳钢和低合金钢 第5部分：1、2、3级承压铸件,"中国核电工程有限公司,安徽应流集团",2013-06-08,现行
NB/T 20005.7-2017,行业标准,压水堆核电厂用碳钢和低合金钢 第7部分：1、2、3级钢板,"中国核电工程有限公司,核工业标准化研究所",2017-04-01,现行
NB/T 20005.9-2017,行业标准,压水堆核电厂用碳钢和低合金钢 第9部分：2、3级无缝钢管,"中国核电工程有限公司,核工业标准化研究所",2017-04-01,现行
NB/T 20006.15-2013,行业标准,压水堆核电厂用合金钢 第15部分：承压边界用锰-镍-钼钢厚钢板,"深圳中广核工程设计有限公司,中广核工程有限公司",2013-06-08,现行
NB/T 20006.16-2013,行业标准,压水堆核电厂用合金钢 第16部分：稳压器支承构件用锰-镍-钼钢厚钢板,"深圳中广核工程设计有限公司,中广核工程有限公司",2013-06-08,现行
NB/T 20006.31-2015,行业标准,压水堆核电厂用合金钢 第31部分：安全壳用10MnNiMoHR钢板,"中国核电工程有限公司,上海核工程研究设计院,中广核工程有限公司",2015-04-02,现行
NB/T 20006.32-2016,行业标准,压水堆核电厂用合金钢 第32部分：安全壳机械贯穿件用15Cr1Mo锻件,"上海重型机械厂有限公司,中国核电工程有限公司,上海核工程研究设计院",2016-02-05,现行
NB/T 20006.33-2016,行业标准,压水堆核电厂用合金钢 第33部分：蒸汽发生器用10Cr1Mo钢管,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2016-02-05,现行
NB/T 20006.34-2016,行业标准,压水堆核电厂用合金钢 第34部分：蒸汽发生器用10Cr1Mo管配件,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2016-02-05,现行
NB/T 20006.35-2016,行业标准,压水堆核电厂用合金钢 第35部分：蒸汽发生器用10Cr2Mo1钢棒,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2016-02-05,现行
NB/T 20006.36-2017,行业标准,压水堆核电厂用合金钢 第36部分：反应堆压力容器堆芯区用19MnNiMo锻件,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2017-02-10,现行
NB/T 20006.37-2017,行业标准,压水堆核电厂用合金钢 第37部分：反应堆压力容器非堆芯区用19MnNiMo锻件,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2017-02-10,现行
NB/T 20006.38-2017,行业标准,压水堆核电厂用合金钢 第38部分：堆芯补水箱用19MnNiMo锻件,"中国核动力研究设计院,中国第一重型机械集团公司,上海核工程研究设计院",2017-02-10,现行
NB/T 20006.39-2017,行业标准,压水堆核电厂用合金钢 第39部分：一体化堆顶组件用钢棒,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2017-04-01,现行
NB/T 20006.40-2018,行业标准,压水堆核电厂用合金钢 第40部分：一体化堆顶组件用锻件,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2018-03-22,现行
NB/T 20006.41-2018,行业标准,压水堆核电厂用合金钢 第41部分：反应堆压力容器螺栓、螺母和垫圈用钢棒,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2018-03-22,现行
NB/T 20006.42-2018,行业标准,压水堆核电厂用合金钢 第42部分：安全级设备用合金钢锻件,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2018-03-22,现行
NB/T 20006.43-2018,行业标准,压水堆核电厂用合金钢 第43部分：安全级设备用合金钢板,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2018-03-22,现行
NB/T 20006.5-2012,行业标准,压水堆核电厂用合金钢 第5部分：反应堆压力容器封头用锰-镍-钼钢锻件,"中国核动力研究设计院,二重集团(德阳)重型装备有限公司",2012-10-19,现行
NB/T 20006.7-2012,行业标准,压水堆核电厂用合金钢 第7部分：蒸汽发生器筒体用锰-镍-钼钢锻件,"中国核动力研究设计院,二重集团(德阳)重型装备有限公司",2012-10-19,现行
NB/T 20006.8-2012,行业标准,压水堆核电厂用合金钢 第8部分：蒸汽发生器上封头用锰-镍-钼钢锻件,"中国核动力研究设计院,二重集团(德阳)重型装备有限公司",2012-10-19,现行
NB/T 20006.9-2013,行业标准,压水堆核电厂用合金钢 第9部分：蒸汽发生器水室封头用锰-镍-钼钢锻件,"中国第一重型机械集团公司,上海发电设备成套设计研究院",2013-06-08,现行
NB/T 20007.10-2013,行业标准,压水堆核电厂用不锈钢 第10部分：2、3级热交换器传热管用冷轧、冷拔奥氏体不锈钢无缝钢管,中国核电工程有限公司,2013-06-08,现行
NB/T 20007.11-2013,行业标准,压水堆核电厂用不锈钢 第11部分：用填充金属焊接的1、2、3级奥氏体不锈钢钢管,中国核电工程有限公司,2013-06-08,现行
NB/T 20007.12-2013,行业标准,压水堆核电厂用不锈钢 第12部分：用填充金属焊接的1、2、3级奥氏体对焊不锈钢管件,中国核电工程有限公司,2013-06-08,现行
NB/T 20007.13-2012,行业标准,压水堆核电厂用不锈钢 第13部分：反应堆冷却剂管道用控氮奥氏体不锈钢锻造管和弯管,"中国核动力研究设计院,二重集团(德阳)重型装备有限公司",2012-10-19,现行
NB/T 20007.20-2013,行业标准,压水堆核电厂用不锈钢 第20部分：泵用马氏体不锈钢A、B、C类非承压铸造内件,"中国核电工程有限公司,安徽应流集团",2013-06-08,现行
NB/T 20007.24-2013,行业标准,压水堆核电厂用不锈钢 第24部分：反应堆冷却剂泵蜗壳用奥氏体-铁素体不锈钢承压铸件,"中国核动力研究设计院,二重集团(德阳)重型装备股份有限公司",2013-06-08,现行
NB/T 20007.31-2015,行业标准,压水堆核电厂用不锈钢 第31部分：安全壳用022Cr19Ni10不锈钢锻件,"上海重型机器厂有限公司负责起草，中广核工程有限公司,上海核工程研究设计院",2015-04-02,现行
NB/T 20007.32-2015,行业标准,压水堆核电厂用不锈钢 第32部分：安全壳用022Cr19Ni10不锈钢无缝钢管,"中国核电工程有限公司,上海核工程研究设计院",2015-04-02,现行
NB/T 20007.33-2015,行业标准,压水堆核电厂用不锈钢 第33部分：反应堆冷却剂管道用015Cr17Ni12Mo2N不锈钢锻管,"中国第二重型机械集团公司,上海核工程研究设计院",2015-04-02,现行
NB/T 20007.34-2015,行业标准,压水堆核电厂用不锈钢 第34部分：模块用03Cr22Mn5Ni2MoCuN双相不锈钢板,"中国核电工程有限公司,上海核工程研究设计院",2015-04-02,现行
NB/T 20007.35-2015,行业标准,压水堆核电厂用不锈钢 第35部分：安全壳机械贯穿件用06Cr18Ni11Ti不锈钢板,"上海重型机器厂有限公司,上海核工程研究设计院,中广核工程有限公司",2015-04-02,现行
NB/T 20007.36-2015,行业标准,压水堆核电厂用不锈钢 第36部分：控制棒驱动机构承压部件用奥氏体不锈钢锻棒,"上海重型机器厂有限公司,上海核工程研究设计院",2015-04-02,现行
NB/T 20007.37-2015,行业标准,压水堆核电厂用不锈钢 第37部分：控制棒驱动机构非承压部件用奥氏体不锈钢棒,"上海核工程研究设计院,上海第一机床厂有限公司",2015-04-02,现行
NB/T 20007.38-2015,行业标准,压水堆核电厂用不锈钢 第38部分：控制棒驱动机构锁紧螺钉用奥氏体不锈钢棒,"上海核工程研究设计院,上海第一机床厂有限公司",2015-04-02,现行
NB/T 20007.39-2015,行业标准,压水堆核电厂用不锈钢 第39部分：控制棒驱动机构驱动杆用马氏体不锈钢棒,"中国核动力研究设计院,上海核工程研究设计院",2015-04-02,现行
NB/T 20007.40-2015,行业标准,压水堆核电厂用不锈钢 第40部分：堆内构件用奥氏体不锈钢锻件,"苏州热工研究院有限公司,上海核工程研究设计院,上海第一机床厂有限公司",2015-07-01,现行
NB/T 20007.41-2015,行业标准,压水堆核电厂用不锈钢 第41部分：堆内构件用奥氏体不锈钢无缝钢管,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2015-07-01,现行
NB/T 20007.42-2015,行业标准,压水堆核电厂用不锈钢 第42部分：堆内构件用沉淀硬化不锈钢棒,"上海核工程研究设计院,中广核工程有限公司,上海第一机床厂有限公司",2015-07-01,现行
NB/T 20007.43-2016,行业标准,压水堆核电厂用不锈钢 第43部分：反应堆冷却剂管道接管座用022Cr17Ni12Mo2N奥氏体不锈钢锻件,"上海重型机器厂有限公司,中国核动力研究设计院,中国第二重型机械集团公司,上海核工程研究设计院,中广核工程有限公司",2016-02-05,现行
NB/T 20007.44-2016,行业标准,压水堆核电厂用不锈钢 第44部分：反应堆冷却剂波动管用015Cr17Ni12Mo2N奥氏体不锈钢管,"中国核动力研究设计院,中国第二重型机械集团公司,上海核工程研究设计院,中广核工程有限公司",2016-02-05,现行
NB/T 20007.45-2017,行业标准,压水堆核电厂用不锈钢 第45部分：压紧弹性环用04Cr13Ni5Mo马氏体不锈钢锻件,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2017-02-10,现行
NB/T 20007.46-2017,行业标准,压水堆核电厂用不锈钢 第46部分：蒸汽发生器用06Cr13Al不锈钢板,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2017-02-10,现行
NB/T 20007.47-2017,行业标准,压水堆核电厂用不锈钢 第47部分：蒸汽发生器用06Cr13Al不锈钢扁钢,"中国核动力研究设计院,上海核工程研究设计院,上海电气核电设备有限公司",2017-02-10,现行
NB/T 20007.48-2017,行业标准,压水堆核电厂用不锈钢 第48部分：安全级设备紧固件用不锈钢棒,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2017-04-01,现行
NB/T 20007.49-2018,行业标准,压水堆核电厂用不锈钢 第49部分：安全级设备用冷作硬化不锈钢棒,"中国核动力研究设计院,上海核工程研究设计院,中广核工程有限公司",2018-03-22,现行
NB/T 20007.5-2010,行业标准,压水堆核电厂用不锈钢 第5部分：1、2、3级奥氏体不锈钢板,上海核工程研究设计院,2010-05-24,现行
NB/T 20007.8-2017,行业标准,压水堆核电厂用不锈钢 第8部分：1、2、3级奥氏体不锈钢无缝钢管,"中国核电工程有限公司,核工业标准化研究所",2017-04-01,现行
NB/T 20007.9-2011,行业标准,压水堆核电厂用不锈钢 第9部分：1、2、3级奥氏体不锈钢对焊无缝管件,"江苏华阳金属管件有限公司,中国核电工程有限公司",2011-07-01,现行
NB/T 20008.1-2012,行业标准,压水堆核电厂用其他材料 第1部分：反应堆冷却剂系统支承件用合金钢锻件,"贵州航天新力铸锻有限公司,上海电气核电设备有限公司",2012-01-06,现行
NB/T 20008.11-2013,行业标准,压水堆核电厂用其他材料 第11部分：S1、S2级销轴、拉杆和支承螺栓用锻、轧棒,"中国核动力研究设计院,宝山钢铁股份有限公司",2013-06-08,现行
NB/T 20008.12-2010,行业标准,压水堆核电厂用其他材料 第12部分：1、2、3级设备螺栓、螺母用锻、轧棒,上海核工程研究设计院,2010-05-24,现行
NB/T 20008.13-2013,行业标准,压水堆核电厂用其他材料 第13部分：1、2、3级螺柱、螺栓、螺钉、螺杆和螺母,中国核电工程有限公司,2013-06-08,现行
NB/T 20008.16-2012,行业标准,压水堆核电厂用其他材料 第16部分：控制棒驱动机构用钴基合金,"中广核工程有限公司,上海第一机床厂有限公司",2012-10-19,现行
NB/T 20008.17-2012,行业标准,压水堆核电厂用其他材料 第17部分：2、3级非合金及合金球墨铸铁件,"中广核工程有限公司,上海第一机床厂有限公司",2012-10-19,现行
NB/T 20008.21-2015,行业标准,压水堆核电厂用其他材料 第21部分：控制棒驱动机构用GH4169合金棒,"上海核工程研究设计院,上海第一机床厂有限公司",2015-04-02,现行
NB/T 20008.22-2015,行业标准,压水堆核电厂用其他材料 第22部分：控制棒驱动机构用GH4145合金棒,"中国核动力研究设计院,上海核工程研究设计院",2015-04-02,现行
NB/T 20008.23-2015,行业标准,压水堆核电厂用其他材料 第23部分：控制棒驱动机构用镍基合金丝,"上海核工程研究设计院,中科华核电技术研究院有限公司,上海第一机床厂有限公司",2015-07-01,现行
NB/T 20008.24-2015,行业标准,压水堆核电厂用其他材料 第24部分：堆内构件用GH4145合金棒,"上海核工程研究设计院,中广核工程有限公司,上海第一机床厂有限公司",2015-07-01,现行
NB/T 20008.25-2015,行业标准,压水堆核电厂用其他材料 第25部分：堆内构件用GH4169合金丝,"上海核工程研究设计院,中广核工程有限公司,上海第一机床厂有限公司",2015-07-01,现行
